grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.2, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.6571887181839028,0.7866666666666666,0.7693888032871083,1.0,0.7377480627125593
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.01, 'max_depth': 5, 'path_smooth': 0}",0.9911477411477412,0.9867336849044166,0.9905535613073871,0.618436138500344,0.7725925925925926,0.6944016435541859,0.9894783291198483,0.6951434582157074
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.01, 'max_depth': 5, 'path_smooth': 1}",0.989010989010989,0.9877224785761372,0.9872473077649726,0.6227929373996789,0.7785185185185184,0.6784797123780174,0.9879935917840329,0.6932637227654048
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.01, 'max_depth': 6, 'path_smooth': 0}",0.9911477411477412,0.9882168754119973,0.990459096920461,0.618436138500344,0.7711111111111111,0.7005649717514125,0.989941237826733,0.6967040737876226
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.01, 'max_depth': 6, 'path_smooth': 1}",0.989010989010989,0.98681608437706,0.9887587379557907,0.6227929373996789,0.7703703703703704,0.6815613764766307,0.9881952704479465,0.6915748947488933
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 0}",0.9911477411477412,0.9882168754119973,0.990459096920461,0.618436138500344,0.7711111111111111,0.7005649717514125,0.989941237826733,0.6967040737876226
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 1}",0.989010989010989,0.98681608437706,0.9887587379557907,0.6227929373996789,0.7703703703703704,0.6815613764766307,0.9881952704479465,0.6915748947488933
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6670488420087136,0.7755555555555554,0.751412429378531,1.0,0.7313389423142667
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.6372391653290529,0.7881481481481483,0.7401129943502824,1.0,0.7218334359424944
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6670488420087136,0.8192592592592592,0.7293271700051361,1.0,0.7385450904243697
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.6372391653290529,0.7807407407407406,0.7375449409347714,1.0,0.718508282334855
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6670488420087136,0.8192592592592592,0.7293271700051361,1.0,0.7385450904243697
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.6372391653290529,0.7725925925925926,0.7375449409347714,1.0,0.715792232952139
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6860811740426508,0.8222222222222222,0.7354904982023627,1.0,0.7479312981557452
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.6718642513185049,0.8148148148148149,0.7298407806882383,1.0,0.7388399489405194
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.2, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6860811740426508,0.8244444444444444,0.7580893682588598,1.0,0.7562049955819851
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.2, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.6718642513185049,0.8096296296296296,0.7478171545968156,1.0,0.7431036785149834
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.2, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6860811740426508,0.8244444444444444,0.7580893682588598,1.0,0.7562049955819851
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0, 'learning_rate': 0.2, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.6718642513185049,0.8096296296296296,0.7478171545968156,1.0,0.7431036785149834
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.01, 'max_depth': 5, 'path_smooth': 0}",0.988095238095238,0.9883816743572841,0.9859248063480068,0.6225636321944508,0.7511111111111112,0.6779661016949152,0.9874672396001763,0.6838802816668257
